Datetime,mem
43:45.9,1733
44:15.9,1733
44:45.9,1732
45:15.9,1732
45:45.9,1733
46:15.9,1732
46:45.9,1733
47:15.9,1732
47:45.9,1733
48:15.9,1732
48:45.9,1732
49:15.9,1732
49:45.9,1732
50:15.9,1730
50:45.9,1732
51:15.9,1733
51:45.9,1733
52:15.9,1732
52:45.9,1732
53:15.9,1733
53:45.9,1732
54:15.9,1732
54:45.9,1732
55:15.9,1732
55:45.9,1732
56:15.9,1731
56:45.9,1732
57:15.9,1731
57:45.9,1731
58:15.9,1732
58:45.9,1732
59:15.9,1731
59:45.9,1731
00:15.9,1731
00:45.9,1731
01:15.9,1730
01:45.9,1730
02:15.9,1730
02:45.9,1730
03:15.9,1730
03:45.9,1730
04:15.9,1730
04:45.9,1729
05:15.9,1730
05:46.0,1730
06:15.9,1729
06:46.0,1729
07:15.9,1731
07:46.0,1730
08:15.9,1729
08:46.0,1730
09:15.9,1729
09:45.9,1730
10:15.9,1730
10:46.0,1730
11:15.9,1729
11:46.0,1729
12:15.9,1729
12:46.0,1729
13:15.9,1730
13:46.0,1729
14:15.9,1729
14:46.0,1730
15:15.9,1729
15:46.0,1729
16:16.0,1729
16:45.9,1729
17:16.0,1729
17:45.9,1729
18:16.0,1729
18:45.9,1728
19:15.9,1728
19:46.0,1727
20:16.0,1728
20:46.0,1728
21:16.0,1727
21:46.0,1727
22:16.0,1727
22:46.0,1727
23:16.0,1727
23:46.0,1727
24:16.0,1728
24:46.0,1727
25:16.0,1727
25:46.0,1727
26:16.0,1726
26:46.0,1726
27:16.0,1727
27:46.0,1726
28:16.0,1726
28:46.0,1726
29:16.0,1726
29:46.0,1727
30:16.0,1727
30:46.0,1726
31:16.0,1726
31:46.0,1726
32:16.0,1726
32:46.0,1725
33:16.0,1726
33:46.0,1726
34:16.0,1725
34:46.0,1726
35:16.0,1725
35:46.0,1725
36:16.0,1724
36:46.0,1725
37:16.0,1725
37:46.0,1725
38:16.0,1724
38:46.0,1725
39:16.0,1724
39:46.0,1726
40:16.0,1723
40:46.0,1725
41:16.0,1722
41:46.0,1725
42:16.0,1722
42:46.0,1724
43:16.0,1722
43:46.0,1722
44:16.0,1719
44:17.8,1725
44:47.8,1725
45:17.8,1722
45:47.8,1724
46:17.8,1722
46:47.8,1723
47:17.8,1717
47:47.8,1720
48:17.8,1717
48:47.8,1723
49:17.8,1723
49:47.8,1723
50:17.8,1723
50:47.8,1723
51:17.8,1723
51:47.8,1723
52:17.8,1723
52:47.8,1722
53:17.8,1722
53:47.8,1723
54:17.8,1722
54:47.8,1723
55:17.8,1723
55:47.8,1723
56:17.8,1723
56:47.8,1723
57:17.8,1723
57:47.8,1723
58:17.8,1722
58:47.8,1723
59:17.8,1721
59:47.8,1721
00:17.8,1722
00:47.8,1722
01:17.8,1723
01:47.8,1722
02:17.8,1722
02:47.8,1722
03:17.8,1723
03:47.8,1722
04:17.8,1722
04:47.8,1721
05:17.8,1721
05:47.8,1721
06:17.8,1721
06:47.8,1720
07:17.8,1721
07:47.8,1720
08:17.8,1721
08:47.8,1720
09:17.9,1720
09:47.8,1721
10:17.8,1722
10:47.8,1721
11:17.9,1721
11:47.8,1721
12:17.9,1721
12:47.8,1721
13:17.9,1721
13:47.8,1720
14:17.9,1721
14:47.8,1721
15:17.9,1721
15:47.8,1721
16:17.9,1721
16:47.8,1720
17:17.9,1721
17:47.8,1720
18:17.9,1720
18:47.8,1720
19:17.9,1720
19:47.9,1720
20:17.9,1720
20:47.9,1720
21:17.9,1720
21:47.9,1720
22:17.9,1719
22:47.9,1719
23:17.9,1719
23:47.9,1719
24:17.9,1719
24:47.9,1719
25:17.9,1719
25:47.9,1718
26:17.9,1719
26:47.9,1719
27:17.9,1718
27:47.9,1718
28:17.9,1718
28:47.9,1718
29:17.9,1718
29:47.9,1718
30:17.9,1718
30:47.9,1718
31:17.9,1717
31:47.9,1717
32:17.9,1718
32:47.9,1718
33:17.9,1718
33:47.9,1717
34:17.9,1718
34:47.9,1718
35:17.9,1718
35:47.9,1717
36:17.9,1717
36:47.9,1716
37:17.9,1717
37:47.9,1717
38:17.9,1716
38:47.9,1716
39:17.9,1716
39:47.9,1716
40:17.9,1716
40:47.9,1716
41:17.9,1716
41:47.9,1716
42:17.9,1716
42:47.9,1716
43:17.9,1716
43:47.9,1716
44:17.9,1716
44:47.9,1716
45:17.9,1716
45:47.9,1715
46:17.9,1715
46:47.9,1715
47:17.9,1715
47:47.9,1716
48:17.9,1715
48:47.9,1712
49:17.9,1716
49:47.9,1712
50:17.9,1715
50:47.9,1712
51:17.9,1714
51:47.9,1711
52:17.9,1711
52:47.9,1708
53:17.9,1714
53:47.9,1715
54:17.9,1715
54:47.9,1715
55:17.9,1714
55:47.9,1714
56:17.9,1714
56:47.9,1714
57:17.9,1714
57:47.9,1714
58:17.9,1714
58:47.9,1713
59:17.9,1713
59:47.9,1714
00:17.9,1714
00:47.9,1714
01:17.9,1714
01:47.9,1714
02:17.9,1715
02:47.9,1713
03:17.9,1713
03:47.9,1713
04:17.9,1713
04:47.9,1713
05:17.9,1713
05:47.9,1713
06:17.9,1713
06:47.9,1712
07:17.9,1712
07:47.9,1713
08:17.9,1712
08:47.9,1712
09:17.9,1712
09:47.9,1712
10:17.9,1712
10:47.9,1711
11:17.9,1711
11:47.9,1711
12:17.9,1711
12:47.9,1711
13:17.9,1710
13:47.9,1711
14:17.9,1711
14:47.9,1710
15:17.9,1710
15:47.9,1711
16:17.9,1709
16:47.9,1710
17:17.9,1711
17:47.9,1711
18:17.9,1711
18:47.9,1711
19:17.9,1711
19:47.9,1711
20:17.9,1711
20:47.9,1710
21:17.9,1710
21:47.9,1710
22:17.9,1711
22:47.9,1711
23:17.9,1710
23:47.9,1710
24:17.9,1710
24:47.9,1710
25:18.0,1711
25:47.9,1710
26:18.0,1710
26:47.9,1710
27:18.0,1710
27:47.9,1709
28:18.0,1709
28:47.9,1709
29:18.0,1709
29:47.9,1709
30:17.9,1709
30:47.9,1709
31:18.0,1709
31:47.9,1709
32:18.0,1709
32:47.9,1709
33:18.0,1708
33:47.9,1708
34:18.0,1708
34:48.0,1709
35:18.0,1709
35:48.0,1709
36:18.0,1708
36:48.0,1709
37:18.0,1709
37:48.0,1709
38:18.0,1709
38:48.0,1708
39:18.0,1708
39:48.0,1708
40:18.0,1707
40:48.0,1706
41:18.0,1707
41:48.0,1707
42:18.0,1707
42:48.0,1707
43:18.0,1706
43:48.0,1707
44:18.0,1706
44:48.0,1706
45:18.0,1706
45:48.0,1706
46:18.0,1706
46:48.0,1706
47:18.0,1706
47:48.0,1707
48:18.0,1707
48:48.0,1706
49:18.0,1707
49:48.0,1707
50:18.0,1706
50:48.0,1706
51:18.0,1703
51:48.0,1706
52:18.0,1706
52:48.0,1706
53:18.0,1703
53:48.0,1706
54:18.0,1703
54:48.0,1707
55:18.0,1703
55:48.0,1706
56:18.0,1700
56:48.0,1701
57:18.0,1705
57:48.0,1704
58:18.0,1705
58:48.0,1704
59:18.0,1704
59:48.0,1705
00:18.0,1705
00:48.0,1704
01:18.0,1704
01:48.0,1704
02:18.0,1704
02:48.0,1705
03:18.0,1704
03:48.0,1704
04:18.0,1704
04:48.0,1704
05:18.0,1704
05:48.0,1704
06:18.0,1704
06:48.0,1704
07:18.0,1704
07:48.0,1704
08:18.0,1704
08:48.0,1704
09:18.0,1705
09:48.0,1704
10:18.0,1704
10:48.0,1704
11:18.0,1703
11:48.0,1703
12:18.0,1704
12:48.0,1704
13:18.0,1702
13:48.0,1703
14:18.0,1703
14:48.0,1702
15:18.0,1702
15:48.0,1702
16:18.0,1702
16:48.0,1702
17:18.0,1702
17:48.0,1702
18:18.0,1702
18:48.0,1702
19:18.0,1701
19:48.0,1703
20:18.0,1703
20:48.0,1703
21:18.0,1702
21:48.0,1702
22:18.0,1702
22:48.0,1701
23:18.0,1702
23:48.0,1701
24:18.0,1701
24:48.0,1701
25:18.0,1701
25:48.0,1701
26:18.0,1701
26:48.0,1701
27:18.0,1701
27:48.0,1701
28:18.0,1701
28:48.0,1701
29:18.0,1700
29:48.0,1701
30:18.0,1702
30:48.0,1701
31:18.0,1701
31:48.0,1700
32:18.0,1701
32:48.0,1700
33:18.0,1701
33:48.0,1700
34:18.0,1700
34:48.0,1700
35:18.0,1700
35:48.0,1700
36:18.0,1699
36:48.0,1699
37:18.0,1699
37:48.0,1699
38:18.0,1699
38:48.0,1699
39:18.1,1699
39:48.0,1700
40:18.0,1699
40:48.0,1699
41:18.1,1700
41:48.0,1699
42:18.0,1699
42:48.0,1700
43:18.1,1699
43:48.0,1699
44:18.1,1699
44:48.0,1699
45:18.1,1698
45:48.0,1697
46:18.1,1698
46:48.0,1697
47:18.1,1698
47:48.0,1697
48:18.1,1697
48:48.0,1697
49:18.1,1697
49:48.1,1697
50:18.1,1697
50:48.1,1697
51:18.1,1697
51:48.1,1697
52:18.1,1697
52:48.1,1697
53:18.1,1697
53:48.1,1698
54:18.1,1697
54:48.1,1697
55:18.1,1697
55:48.1,1697
56:18.1,1696
56:48.1,1697
57:18.1,1697
57:48.1,1696
58:18.1,1697
58:48.1,1694
59:18.1,1696
59:48.1,1694
00:18.1,1696
00:48.1,1693
01:18.1,1695
01:48.1,1691
02:18.1,1692
02:48.1,1695
03:18.1,1695
03:48.1,1695
04:18.1,1695
04:48.1,1695
05:18.1,1695
05:48.1,1695
06:18.1,1694
06:48.1,1695
07:18.1,1695
07:48.1,1695
08:18.1,1695
08:48.1,1695
09:18.1,1695
09:48.1,1696
10:18.1,1695
10:48.1,1695
11:18.1,1695
11:48.1,1695
12:18.1,1696
12:48.1,1695
13:18.1,1695
13:48.1,1695
14:18.1,1695
14:48.1,1695
15:18.1,1695
15:48.1,1694
16:18.1,1694
16:48.1,1694
17:18.1,1694
17:48.1,1695
18:18.1,1694
18:48.1,1693
19:18.1,1693
19:48.1,1693
20:18.1,1693
20:48.1,1693
21:18.1,1693
21:48.1,1692
22:18.1,1692
22:48.1,1692
23:18.1,1692
23:48.1,1692
24:18.1,1692
24:48.1,1693
25:18.1,1694
25:48.1,1693
26:18.1,1693
26:48.1,1692
27:18.1,1693
27:48.1,1692
28:18.1,1692
28:48.1,1692
29:18.1,1692
29:48.1,1692
30:18.1,1692
30:48.1,1692
31:18.1,1692
31:48.1,1692
32:18.1,1693
32:48.1,1693
33:18.1,1692
33:48.1,1692
34:18.1,1692
34:48.1,1692
35:18.1,1692
35:48.1,1692
36:18.1,1692
36:48.1,1691
37:18.1,1691
37:48.1,1691
38:18.1,1691
38:48.1,1691
39:18.1,1691
39:48.1,1690
40:18.1,1691
40:48.1,1690
41:18.1,1690
41:48.1,1690
42:18.1,1690
42:48.1,1690
43:18.1,1690
43:48.1,1690
44:18.1,1690
44:48.1,1690
45:18.1,1690
45:48.1,1690
46:18.1,1690
46:48.1,1688
47:18.1,1690
47:48.1,1690
48:18.1,1690
48:48.1,1690
49:18.1,1689
49:48.1,1689
50:18.1,1688
50:48.1,1688
51:18.1,1688
51:48.1,1688
52:18.1,1688
52:48.1,1688
53:18.1,1688
53:48.1,1688
54:18.1,1688
54:48.1,1688
55:18.1,1688
55:48.2,1688
56:18.1,1688
56:48.2,1688
57:18.1,1689
57:48.2,1688
58:18.1,1689
58:48.2,1688
59:18.1,1688
59:48.2,1688
00:18.1,1687
00:48.2,1687
01:18.1,1688
01:48.2,1688
02:18.1,1687
02:48.2,1688
03:18.2,1687
03:48.1,1687
04:18.2,1684
04:48.2,1687
05:18.2,1684
05:48.2,1687
06:18.2,1683
06:48.2,1685
07:18.2,1682
07:48.2,1685
08:18.2,1683
08:48.2,1682
09:18.2,1680
09:48.2,1682
10:18.2,1686
10:48.2,1685
11:18.2,1685
11:48.2,1685
12:18.2,1687
12:48.2,1686
13:18.2,1686
13:48.2,1685
14:18.2,1686
14:48.2,1686
15:18.2,1686
15:48.2,1686
16:18.2,1686
16:48.2,1686
17:18.2,1686
17:48.2,1686
18:18.2,1685
18:48.2,1686
19:18.2,1685
19:48.2,1686
20:18.2,1685
20:48.2,1685
21:18.2,1685
21:48.2,1685
22:18.2,1685
22:48.2,1684
23:18.2,1684
23:48.2,1684
24:18.2,1684
24:48.2,1684
25:18.2,1683
25:48.2,1683
26:18.2,1683
26:48.2,1684
27:18.2,1683
27:48.2,1683
28:18.2,1683
28:48.2,1682
29:18.2,1683
29:48.2,1683
30:18.2,1684
30:48.2,1682
31:18.2,1682
31:48.2,1683
32:18.2,1684
32:48.2,1684
33:18.2,1683
33:48.2,1683
34:18.2,1683
34:48.2,1683
35:18.2,1683
35:48.2,1683
36:18.2,1683
36:48.2,1683
37:18.2,1683
37:48.2,1682
38:18.2,1683
38:48.2,1683
39:18.2,1683
39:48.2,1683
40:18.2,1683
40:48.2,1683
41:18.2,1682
41:48.2,1682
42:18.2,1682
42:48.2,1681
43:18.2,1681
43:48.2,1681
44:18.2,1681
44:48.2,1681
45:18.2,1681
45:48.3,1681
46:18.2,1681
46:48.2,1681
47:18.2,1681
47:48.2,1681
48:18.2,1681
48:48.2,1681
49:18.2,1680
49:48.2,1681
50:18.2,1681
50:48.2,1681
51:18.2,1680
51:48.2,1681
52:18.2,1680
52:48.2,1681
53:18.2,1680
53:48.2,1681
54:18.2,1681
54:48.2,1680
55:18.2,1680
55:48.2,1679
56:18.2,1680
56:48.2,1679
57:18.2,1679
57:48.2,1680
58:18.2,1679
58:48.2,1678
59:18.2,1679
59:48.2,1678
00:18.2,1679
00:48.2,1678
01:18.2,1678
01:48.2,1678
02:18.2,1679
02:48.2,1679
03:18.2,1679
03:48.2,1679
04:18.3,1678
04:48.2,1678
05:18.2,1679
05:48.2,1678
06:18.2,1678
06:48.2,1678
07:18.3,1678
07:48.2,1678
08:18.3,1678
08:48.2,1678
09:18.2,1678
09:48.2,1679
10:18.3,1678
10:48.2,1677
11:18.3,1676
11:48.2,1676
12:18.3,1676
12:48.2,1674
13:18.3,1676
13:48.2,1673
14:18.3,1676
14:48.2,1673
15:18.3,1675
15:48.3,1673
16:18.3,1673
16:48.3,1670
17:18.3,1676
17:48.3,1676
18:18.3,1676
18:48.3,1676
19:18.3,1676
19:48.3,1676
20:18.3,1677
20:48.3,1676
21:18.3,1676
21:48.3,1676
22:18.3,1676
22:48.3,1676
23:18.3,1676
23:48.3,1676
24:18.3,1676
24:48.3,1676
25:18.3,1676
25:48.3,1676
26:18.3,1676
26:48.3,1676
27:18.3,1675
27:48.3,1675
28:18.3,1675
28:48.3,1674
29:18.3,1675
29:48.3,1674
30:18.3,1674
30:48.3,1675
31:18.3,1673
31:48.3,1674
32:18.3,1674
32:48.3,1674
33:18.3,1674
33:48.3,1674
34:18.3,1674
34:48.3,1675
35:18.3,1675
35:48.3,1675
36:18.3,1674
36:48.3,1674
37:18.3,1674
37:48.3,1674
38:18.3,1674
38:48.3,1674
39:18.3,1673
39:48.3,1674
40:18.3,1674
40:48.3,1673
41:18.3,1673
41:48.3,1673
42:18.3,1674
42:48.3,1673
43:18.3,1673
43:48.3,1673
44:18.3,1673
44:48.3,1673
45:18.3,1673
45:48.3,1673
46:18.3,1673
46:48.3,1672
47:18.3,1673
47:48.3,1672
48:18.3,1672
48:48.3,1672
49:18.3,1672
49:48.3,1672
50:18.3,1672
50:48.3,1672
51:18.3,1672
51:48.3,1672
52:18.3,1673
52:48.3,1672
53:18.3,1672
53:48.3,1672
54:18.3,1672
54:48.3,1672
55:18.3,1672
55:48.3,1672
56:18.3,1672
56:48.3,1672
57:18.3,1672
57:48.3,1672
58:18.3,1672
58:48.3,1672
59:18.3,1671
59:48.3,1671
00:18.3,1670
00:48.3,1671
01:18.3,1670
01:48.3,1670
02:18.3,1670
02:48.3,1670
03:18.3,1670
03:48.3,1670
04:18.3,1670
04:48.3,1669
05:18.3,1669
05:48.3,1669
06:18.3,1669
06:48.3,1669
07:18.3,1669
07:48.3,1669
08:18.3,1669
08:48.3,1669
09:18.3,1669
09:48.3,1669
10:18.3,1669
10:48.3,1669
11:18.3,1669
11:48.3,1669
12:18.3,1669
12:48.3,1669
13:18.3,1668
13:48.3,1669
14:18.3,1668
14:48.3,1668
15:18.3,1668
15:48.3,1667
16:18.3,1664
16:48.3,1668
17:18.3,1664
17:48.3,1668
18:18.3,1664
18:48.3,1667
19:18.3,1664
19:48.3,1667
20:18.3,1664
20:48.4,1664
21:18.3,1660
21:48.4,1666
22:18.3,1668
22:48.3,1668
23:18.3,1667
23:48.4,1668
24:18.3,1668
24:48.4,1667
25:18.3,1666
25:48.3,1666
26:18.3,1665
26:48.4,1666
27:18.3,1666
27:48.4,1666
28:18.3,1665
28:48.4,1666
29:18.3,1665
29:48.4,1665
30:18.3,1666
30:48.4,1665
31:18.3,1665
31:48.4,1665
32:18.3,1665
32:48.4,1664
33:18.3,1665
33:48.4,1664
34:18.4,1665
34:48.4,1663
35:18.4,1664
35:48.4,1663
36:18.4,1663
36:48.4,1663
37:18.4,1663
37:48.4,1663
38:18.4,1663
38:48.4,1663
39:18.4,1663
39:48.4,1664
40:18.4,1663
40:48.4,1663
41:18.4,1663
41:48.4,1663
42:18.4,1663
42:48.4,1663
43:18.4,1663
43:48.4,1663
44:18.4,1663
44:48.4,1662
45:18.4,1663
45:48.4,1549
46:18.4,1678
46:48.4,1679
47:18.4,1679
47:48.4,1679
48:18.4,1678
48:48.4,1679
49:18.4,1678
49:48.4,1679
50:18.4,1679
50:48.4,1679
51:18.4,1679
51:48.4,1678
52:18.4,1677
52:48.4,1678
53:18.4,1678
53:48.4,1678
54:18.4,1678
54:48.4,1678
55:18.4,1678
55:48.4,1678
56:18.4,1677
56:48.4,1676
57:18.4,1677
57:48.4,1677
58:18.4,1676
58:48.4,1676
59:18.4,1677
59:48.4,1677
00:18.4,1677
00:48.4,1678
01:18.4,1677
01:48.4,1677
02:18.4,1677
02:48.4,1677
03:18.4,1677
03:48.4,1677
04:18.4,1676
04:48.4,1675
05:18.4,1675
05:48.4,1675
06:18.4,1675
06:48.4,1675
07:18.4,1675
07:48.4,1675
08:18.4,1675
08:48.4,1674
09:18.4,1675
09:48.4,1675
10:18.4,1675
10:48.4,1675
11:18.4,1675
11:48.4,1675
12:18.4,1674
12:48.4,1675
13:18.4,1675
13:48.4,1674
14:18.4,1675
14:48.4,1674
15:18.4,1675
15:48.4,1674
16:18.4,1674
16:48.4,1674
17:18.4,1674
17:48.4,1674
18:18.4,1674
18:48.4,1674
19:18.4,1674
19:48.4,1674
20:18.4,1673
20:48.4,1673
21:18.4,1672
21:48.4,1672
22:18.4,1672
22:48.4,1669
23:18.4,1673
23:48.4,1669
24:18.4,1672
24:48.4,1666
25:18.4,1669
25:48.4,1665
26:18.4,1672
26:48.4,1672
27:18.4,1673
27:48.4,1672
28:18.4,1673
28:48.4,1672
29:18.4,1672
29:48.4,1673
30:18.4,1672
30:48.4,1673
31:18.4,1673
31:48.4,1672
32:18.4,1672
32:48.4,1672
33:18.4,1673
33:48.4,1673
34:18.4,1672
34:48.4,1672
35:18.4,1672
35:48.4,1672
36:18.4,1671
36:48.4,1672
37:18.4,1672
37:48.4,1672
38:18.4,1672
38:48.4,1670
39:18.4,1671
39:48.4,1670
40:18.5,1670
40:48.4,1671
41:18.5,1670
41:48.4,1670
42:18.4,1670
42:48.4,1671
43:18.5,1670
43:48.4,1670
44:18.5,1670
44:48.4,1671
45:18.5,1671
45:48.4,1671
46:18.5,1670
46:48.4,1670
47:18.5,1670
47:48.4,1670
48:18.5,1668
48:48.4,1670
49:18.5,1670
49:48.4,1670
50:18.5,1670
50:48.4,1671
51:18.5,1670
51:48.5,1670
52:18.5,1670
52:48.5,1670
53:18.5,1670
53:48.5,1669
54:18.5,1669
54:48.5,1670
55:18.5,1670
55:48.5,1669
56:18.5,1669
56:48.5,1669
57:18.5,1669
57:48.5,1669
58:18.5,1669
58:48.5,1668
59:18.5,1669
59:48.5,1668
00:18.5,1669
00:48.5,1668
01:18.5,1668
01:48.5,1668
02:18.5,1668
02:48.5,1669
03:18.5,1669
03:48.5,1669
04:18.5,1668
04:48.5,1668
05:18.5,1669
05:48.5,1668
06:18.5,1667
06:48.5,1668
07:18.5,1668
07:48.5,1668
08:18.5,1668
08:48.5,1667
09:18.5,1667
09:48.5,1666
10:18.5,1666
10:48.5,1666
11:18.5,1665
11:48.5,1666
12:18.5,1666
12:48.5,1665
13:18.5,1666
13:48.5,1666
14:18.5,1666
14:48.5,1665
15:18.5,1665
15:48.5,1665
16:18.5,1665
16:48.5,1665
17:18.5,1665
17:48.5,1666
18:18.5,1665
18:48.5,1665
19:18.5,1665
19:48.5,1665
20:18.5,1665
20:48.5,1666
21:18.5,1665
21:48.5,1664
22:18.5,1665
22:48.5,1665
23:18.5,1665
23:48.5,1664
24:18.5,1664
24:48.5,1664
25:18.5,1663
25:48.5,1663
26:18.5,1663
26:48.5,1663
27:18.5,1662
27:48.5,1663
28:18.5,1660
28:48.5,1663
29:18.5,1660
29:48.5,1662
30:18.5,1660
30:48.5,1662
31:18.5,1659
31:48.5,1660
32:18.5,1658
32:48.5,1658
33:18.5,1664
33:48.5,1663
34:18.5,1663
34:48.5,1663
35:18.5,1663
35:48.5,1663
36:18.5,1663
36:48.5,1663
37:18.5,1663
37:48.5,1663
38:18.5,1662
38:48.5,1663
39:18.5,1662
39:48.5,1662
40:18.5,1662
40:48.5,1662
41:18.5,1662
41:48.5,1662
42:18.5,1662
42:48.5,1661
43:18.5,1661
43:48.5,1661
44:18.5,1661
44:48.5,1660
45:18.5,1661
45:48.6,1660
46:18.5,1661
46:48.5,1660
47:18.5,1661
47:48.5,1660
48:18.5,1660
48:48.5,1660
49:18.5,1660
49:48.5,1662
50:18.5,1661
50:48.5,1661
51:18.5,1661
51:48.5,1661
52:18.5,1660
52:48.5,1660
53:18.5,1660
53:48.6,1660
54:18.5,1661
54:48.6,1660
55:18.5,1661
55:48.6,1661
56:18.5,1660
56:48.6,1660
57:18.5,1660
57:48.6,1660
58:18.5,1660
58:48.6,1661
59:18.5,1661
59:48.6,1660
00:18.5,1660
00:48.6,1659
01:18.5,1659
01:48.6,1660
02:18.5,1659
02:48.6,1659
03:18.5,1659
03:48.6,1659
04:18.5,1659
04:48.6,1659
05:18.6,1659
05:48.5,1659
06:18.6,1658
06:48.6,1658
07:18.6,1658
07:48.6,1658
08:18.6,1658
08:48.6,1658
09:18.6,1659
09:48.6,1659
10:18.6,1659
10:48.6,1658
11:18.6,1658
11:48.6,1658
12:18.6,1659
12:48.6,1657
13:18.6,1658
13:48.6,1658
14:18.6,1657
14:48.6,1657
15:18.6,1657
15:48.6,1657
16:18.6,1656
16:48.6,1656
17:18.6,1657
17:48.6,1656
18:18.6,1657
18:48.6,1656
19:18.6,1656
19:48.6,1657
20:18.6,1657
20:48.6,1657
21:18.6,1656
21:48.6,1657
22:18.6,1657
22:48.6,1657
23:18.6,1656
23:48.6,1656
24:18.6,1656
24:48.6,1657
25:18.6,1656
25:48.6,1656
26:18.6,1657
26:48.6,1656
27:18.6,1656
27:48.6,1656
28:18.6,1655
28:48.6,1655
29:18.6,1655
29:48.6,1655
30:18.6,1654
30:48.6,1654
31:18.6,1654
31:48.6,1651
32:18.6,1654
32:48.6,1651
33:18.6,1654
33:48.6,1650
34:18.6,1654
34:48.6,1651
35:18.6,1653
35:48.6,1650
36:18.6,1653
36:48.6,1650
37:18.6,1651
37:48.6,1649
38:18.6,1655
38:48.6,1654
39:18.6,1654
39:48.6,1654
40:18.6,1654
40:48.6,1654
41:18.6,1654
41:48.6,1654
42:18.6,1654
42:48.6,1654
43:18.6,1654
43:48.6,1653
44:18.6,1654
44:48.6,1653
45:18.6,1653
45:48.6,1653
46:18.6,1654
46:48.6,1653
47:18.6,1652
47:48.6,1652
48:18.6,1652
48:48.6,1652
49:18.6,1651
49:48.6,1652
50:18.6,1653
50:48.6,1652
51:18.6,1652
51:48.6,1652
52:18.6,1651
52:48.6,1652
53:18.6,1651
53:48.6,1652
54:18.6,1651
54:48.6,1652
55:18.6,1651
55:48.6,1652
56:18.6,1651
56:48.6,1651
57:18.6,1651
57:48.6,1651
58:18.6,1651
58:48.6,1651
59:18.6,1651
59:48.6,1650
00:18.6,1650
00:48.6,1651
01:18.6,1650
01:48.6,1650
02:18.6,1651
02:48.6,1651
03:18.6,1652
03:48.6,1651
04:18.6,1651
04:48.6,1651
05:18.6,1651
05:48.7,1650
06:18.6,1650
06:48.6,1650
07:18.6,1650
07:48.7,1650
08:18.6,1650
08:48.7,1650
09:18.6,1650
09:48.7,1649
10:18.6,1650
10:48.7,1649
11:18.6,1649
11:48.7,1649
12:18.6,1650
12:48.7,1649
13:18.6,1650
13:48.7,1649
14:18.6,1649
14:48.7,1649
15:18.6,1650
15:48.7,1649
16:18.6,1648
16:48.7,1649
17:18.6,1649
17:48.7,1649
18:18.6,1648
18:48.7,1648
19:18.6,1648
19:48.7,1648
20:18.7,1647
20:48.7,1648
21:18.7,1647
21:48.7,1647
22:18.7,1647
22:48.7,1647
23:18.7,1647
23:48.7,1647
24:18.7,1647
24:48.7,1647
25:18.7,1647
25:48.7,1647
26:18.7,1646
26:48.7,1647
27:18.7,1647
27:48.7,1646
28:18.7,1647
28:48.7,1646
29:18.7,1647
29:48.7,1647
30:18.7,1646
30:48.7,1646
31:18.7,1646
31:48.7,1646
32:18.7,1646
32:48.7,1646
33:18.7,1645
33:48.7,1646
34:18.7,1645
34:48.7,1644
35:18.7,1644
35:48.7,1644
36:18.7,1644
36:48.7,1644
37:18.7,1644
37:48.7,1644
38:18.7,1644
38:48.7,1644
39:18.7,1641
39:48.7,1644
40:18.7,1641
40:48.7,1644
41:18.7,1641
41:48.7,1643
42:18.7,1641
42:48.7,1641
43:18.7,1639
43:48.7,1642
44:18.7,1644
44:48.7,1645
45:18.7,1645
45:48.7,1645
46:18.7,1645
46:48.7,1644
47:18.7,1645
47:48.7,1645
48:18.7,1644
48:48.7,1645
49:18.7,1644
49:48.7,1644
50:18.7,1644
50:48.7,1644
51:18.7,1644
51:48.7,1644
52:18.7,1643
52:48.7,1643
53:18.7,1643
53:48.7,1643
54:18.7,1642
54:48.7,1642
55:18.7,1643
55:48.7,1642
56:18.7,1642
56:48.7,1642
57:18.7,1642
57:48.7,1642
58:18.7,1642
58:48.7,1642
59:18.7,1642
59:48.7,1643
00:18.7,1643
00:48.7,1643
01:18.7,1642
01:48.7,1643
02:18.7,1642
02:48.7,1642
03:18.7,1642
03:48.7,1642
04:18.7,1642
04:48.7,1642
05:18.7,1642
05:48.7,1642
06:18.7,1641
06:48.7,1641
07:18.7,1642
07:48.7,1641
08:18.7,1642
08:48.7,1642
09:18.7,1641
09:48.7,1642
10:18.7,1641
10:48.7,1641
11:18.7,1641
11:48.7,1641
12:18.7,1641
12:48.7,1641
13:18.7,1641
13:48.7,1640
14:18.7,1640
14:48.7,1640
15:18.7,1639
15:48.8,1640
16:18.7,1640
16:48.7,1639
17:18.7,1641
17:48.7,1641
18:18.7,1640
18:48.7,1640
19:18.8,1640
19:48.7,1640
20:18.7,1640
20:48.7,1640
21:18.7,1640
21:48.7,1640
22:18.8,1640
22:48.7,1640
23:18.8,1639
23:48.7,1638
24:18.8,1639
24:48.7,1639
25:18.8,1638
25:48.7,1638
26:18.8,1638
26:48.7,1639
27:18.8,1638
27:48.8,1638
28:18.8,1638
28:48.8,1638
29:18.8,1638
29:48.7,1638
30:18.8,1638
30:48.7,1638
31:18.8,1638
31:48.8,1638
32:18.8,1638
32:48.8,1638
33:18.8,1638
33:48.8,1637
34:18.8,1637
34:48.8,1637
35:18.8,1637
35:48.8,1637
36:18.8,1637
36:48.8,1637
37:18.8,1637
37:48.8,1637
38:18.8,1637
38:48.8,1636
39:18.8,1636
39:48.8,1636
